,id,Type,Region,tags.generator:method,tags.generator:source,tags.power,power_output_MW,tags.generator:type,tags.location,tags.frequency,other_tags,geometry,Country
25830,11093428449,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45605759999998 15.155795599999974),TH
25831,11093428450,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45847279999998 15.154213199999974),TH
25832,11093428451,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45939309999999 15.151949299999973),TH
25833,11093428452,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46037589999999 15.149707099999974),TH
25834,11093428453,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45914389999999 15.176103399999974),TH
25835,11093428454,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46074619999999 15.174252199999973),TH
25836,11093428455,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46185139999999 15.171638599999973),TH
25837,11093428456,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46579039999999 15.166333199999974),TH
25838,11093428457,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46711229999998 15.163970399999974),TH
25839,11093428458,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45764029999998 15.163832699999974),TH
25840,11093428459,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45924079999998 15.161973399999974),TH
25841,11093428460,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46108419999997 15.160314199999974),TH
25842,11093428471,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46094519999995 15.147320599999972),TH
25843,11093428472,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46177609999995 15.145212),TH
25844,11093428477,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46335549999996 15.158192099999972),TH
25845,11093428478,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46504569999996 15.156187),TH
25846,11093428479,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46543629999996 15.153739899999973),TH
25847,11093428481,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46689829999997 15.151608899999973),TH
25848,11093428482,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46904929999997 15.150059199999973),TH
25849,11093428483,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.468406 15.147317299999973),TH
25850,11093428484,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47510879999997 15.151073),TH
25851,11093428485,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47379339999998 15.153510599999972),TH
25852,11093428486,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47267149999998 15.156105599999972),TH
25853,11093428487,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47167529999997 15.158714299999971),TH
25854,11093460344,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46878609999997 15.144825699999961),TH
25855,11093460345,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.46967559999997 15.139347599999962),TH
25856,11093460346,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47109789999998 15.137362499999961),TH
25857,11093460347,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.473014 15.13561349999996),TH
25858,11093460348,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47213969999997 15.13283689999996),TH
25859,11093460349,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47284179999997 15.130554299999961),TH
25860,11093460350,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47461749999997 15.128717799999961),TH
25861,11093460364,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43533549999997 15.203406),TH
25862,11093460365,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.42968689999996 15.203454),TH
25863,11093460366,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43612939999997 15.206153399999959),TH
25864,11093460367,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43394169999998 15.207916499999959),TH
25865,11093460368,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.434086 15.210642399999958),TH
25866,11093460371,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.42872739999999 15.210628299999959),TH
25867,11093460372,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.4320385 15.214062399999959),TH
25868,11093460373,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43340919999999 15.217215399999958),TH
25869,11093460374,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43273879999998 15.219483899999958),TH
25870,11093460375,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43927289999998 15.221550599999958),TH
25871,11093460376,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43423579999998 15.224015799999957),TH
25872,11093460377,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43885609999998 15.224448499999957),TH
25873,11093460378,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43717559999997 15.228198499999957),TH
25874,11093475211,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44793309999997 15.234853199999957),TH
25875,11093475212,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44695049999997 15.232145599999956),TH
25876,11093475213,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44881839999996 15.230460899999956),TH
25877,11093475214,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47434029999997 15.235301699999956),TH
25878,11093475215,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47613629999996 15.232920799999956),TH
25879,11093475216,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47716 15.231251199999956),TH
25880,11093475217,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.477322 15.228646799999957),TH
25881,11093475218,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.47906629999997 15.226647599999957),TH
25882,11093475219,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48003119999997 15.224274299999957),TH
25883,11093475220,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48234159999997 15.222114),TH
25884,11093475221,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48152169999997 15.218910199999957),TH
25885,11093619848,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48667219999996 15.210990799999953),TH
25886,11093619849,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48256209999995 15.211798099999953),TH
25887,11093619850,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48084 15.213567499999954),TH
25888,11093619851,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.480131 15.215910699999954),TH
25889,11093619852,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48294809999996 15.203292299999955),TH
25890,11093619853,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48319609999996 15.200593),TH
25891,11093619854,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.48398709999996 15.206755499999955),TH
25892,11096443234,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47257920000003 15.14380089999994),TH
25893,11096443235,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47286790000003 15.14174429999994),TH
25894,11096443236,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47465560000002 15.140126),TH
25895,11096443237,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47604510000002 15.13824759999994),TH
25896,11096443238,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47811950000002 15.14418179999994),TH
25897,11096443239,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47965920000001 15.14247479999994),TH
25898,11096443240,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48009940000001 15.14043779999994),TH
25899,11096443241,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48084330000002 15.138309299999941),TH
25900,11096443242,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.484361 15.142526),TH
25901,11096443243,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48563910000001 15.140658399999941),TH
25902,11096443244,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48594580000001 15.13853649999994),TH
25903,11096443245,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48473460000001 15.13606909999994),TH
25904,11096443246,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47684740000001 15.13505419999994),TH
25905,11096443247,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47649410000001 15.13287229999994),TH
25906,11096443248,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47751780000002 15.13097889999994),TH
25907,11096443249,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4794927 15.12883189999994),TH
25908,11096443250,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48114360000001 15.12703539999994),TH
25909,11096443251,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.484397 15.13056889999994),TH
25910,11096443252,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48633270000002 15.12886829999994),TH
25911,11096443253,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48600490000003 15.12661409999994),TH
25912,11096443254,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48636850000003 15.12456869999994),TH
25913,11096443255,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48732430000003 15.12264029999994),TH
25914,11096443256,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.488493 15.12080369999994),TH
25915,11096443257,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49316170000002 15.12573069999994),TH
25916,11096443258,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49207990000002 15.12757039999994),TH
25917,11096443259,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49163540000002 15.12960169999994),TH
25918,11096443260,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.490223 15.13139139999994),TH
25919,11096443261,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48958120000002 15.13351039999994),TH
25920,11096443262,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48892230000001 15.13548769999994),TH
25921,11096443267,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4822384 15.133231699999941),TH
25922,11096496062,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.43562859999999 14.989945),TH
25923,11096496063,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.436327 14.987309199999949),TH
25924,11096496064,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4367918 14.984544899999948),TH
25925,11096496065,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.43754 14.981865399999949),TH
25926,11096496066,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4382591 14.979182899999948),TH
25927,11096496067,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4389138 14.976480699999948),TH
25928,11096496068,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4398141 14.973803899999949),TH
25929,11096496069,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44058569999999 14.971022499999949),TH
25930,11096496070,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44104459999998 14.96844439999995),TH
25931,11096496071,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44193609999998 14.965891699999949),TH
25932,11096518350,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4468693 14.945435),TH
25933,11096518351,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4478891 14.942040199999955),TH
25934,11096518352,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4484162 14.939260499999955),TH
25935,11096518353,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4493186 14.936718199999955),TH
25936,11096518354,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4503417 14.933019),TH
25937,11096518355,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4507348 14.930252099999956),TH
25938,11096518356,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4517891 14.927623299999956),TH
25939,11096518359,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4525684 14.922252199999958),TH
25940,11096518360,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4580145 14.904836199999957),TH
25941,11096518361,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4568192 14.907494399999958),TH
25942,11096559145,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49411760000004 15.153426899999957),TH
25943,11096578038,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49106040000007 15.173518699999953),TH
25944,11096578039,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49569380000007 15.173775499999953),TH
25945,11096578058,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48572710000008 15.173515299999952),TH
25946,11096578059,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48581720000007 15.171367299999952),TH
25947,11096578071,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49522770000007 15.177488099999955),TH
25948,11096578095,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.505084 15.180590099999957),TH
25949,11096578096,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.50638840000006 15.179034099999956),TH
25950,11096583456,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49572660000005 15.156094199999957),TH
25951,11096583457,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49357310000005 15.157536699999957),TH
25952,11096583458,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49152640000005 15.158270899999957),TH
25953,11096583459,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49062310000005 15.160111699999957),TH
25954,11096583460,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49033710000005 15.162397299999958),TH
25955,11096583461,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49262910000004 15.164865),TH
25956,11096583462,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49264620000004 15.166993599999959),TH
25957,11096583463,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49356770000004 15.169017699999959),TH
25958,11096583464,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49174670000004 15.171155499999958),TH
25959,11096611107,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48457719999998 15.175693499999934),TH
25960,11096611108,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48463149999998 15.178028),TH
25961,11096611109,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49222669999997 15.182504299999934),TH
25962,11096611110,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49190219999997 15.184795499999934),TH
25963,11096611111,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49311019999998 15.186790799999935),TH
25964,11096611112,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.493014 15.188861499999936),TH
25965,11096611113,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49099459999998 15.190648),TH
25966,11096640068,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5095691 15.172395099999942),TH
25967,11096640069,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5095873 15.174913299999943),TH
25968,11096640070,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5078886 15.176788799999944),TH
25969,11096640100,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5200056 15.177619399999946),TH
25970,11096640101,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5199603 15.174694699999947),TH
25971,11096640102,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.51886080000001 15.179872099999947),TH
25972,11096640103,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.51911130000002 15.182002199999948),TH
25973,11096640104,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.51944520000002 15.184081899999947),TH
